doc_id,Disease,Question
3498,Mất Ngủ Sau Sinh,"Tôi đang tìm kiếm các phương pháp tự nhiên để cải thiện giấc ngủ sau sinh. Tôi có thể đang bị bệnh gì?
"
3499,Mất Ngủ Sau Sinh,Tôi đang cân nhắc việc sử dụng thuốc ngủ để cải thiện giấc ngủ. Tôi có thể đang bị bệnh gì?
3500,Mất Ngủ,"Tôi hiện đang có các triệu chứng như khó ngủ vào ban đêm và dễ tỉnh giấc. Tôi có thể đang bị bệnh gì?
"
3501,Mất Ngủ,"Tôi đang cảm thấy mệt mỏi và uể oải sau khi ngủ dậy. Tôi có thể đang bị bệnh gì?
"
3502,Mất Ngủ,"Tôi hay lo lắng về giấc ngủ của mình. Tôi có thể đang bị bệnh gì?
"
3503,Mất Ngủ,"Tôi thường xuyên buồn ngủ vào ban ngày. Tôi có thể đang bị bệnh gì?
"
3504,Mất Ngủ,"Tôi dễ cáu gắt và tâm trạng thay đổi thất thường. Tôi có thể đang bị bệnh gì?
"
3505,Mất Ngủ,"Tôi khó tập trung và hay quên. Tôi có thể đang bị bệnh gì?
"
3506,Mất Ngủ,"Tôi thức dậy quá sớm và không thể ngủ lại được. Tôi có thể đang bị bệnh gì?
"
3507,Mất Ngủ,"Tôi trằn trọc mãi mới ngủ được. Tôi có thể đang bị bệnh gì?
"
3508,Mất Ngủ,"Tôi cảm thấy không thư giãn sau khi ngủ. Tôi có thể đang bị bệnh gì?
"
3509,Mất Ngủ,"Tôi ngủ không đủ giấc và ảnh hưởng đến công việc. Tôi có thể đang bị bệnh gì?
"
3510,Mất Ngủ,"Tôi thường xuyên cảm thấy lo lắng và căng thẳng. Tôi có thể đang bị bệnh gì?
"
3511,Mất Ngủ,"Tôi bị giảm sút trí nhớ và khả năng tập trung. Tôi có thể đang bị bệnh gì?
"
3512,Mất Ngủ,"Tôi hay thức giấc giữa đêm và khó ngủ lại. Tôi có thể đang bị bệnh gì?
"
3513,Mất Ngủ,"Tôi ngủ không sâu giấc và dễ bị đánh thức. Tôi có thể đang bị bệnh gì?
"
3514,Mất Ngủ,"Tôi cảm thấy mệt mỏi suốt cả ngày. Tôi có thể đang bị bệnh gì?
"
3515,Mất Ngủ,"Tôi dễ nổi cáu và mất kiên nhẫn. Tôi có thể đang bị bệnh gì?
"
3516,Mất Ngủ,"Tôi gặp khó khăn khi học tập và làm việc. Tôi có thể đang bị bệnh gì?
"
3517,Mất Ngủ,"Tôi lo lắng về sức khỏe của mình do mất ngủ. Tôi có thể đang bị bệnh gì?
"
3518,Mất Ngủ,"Tôi cảm thấy cơ thể suy nhược và thiếu năng lượng. Tôi có thể đang bị bệnh gì?
"
3519,Mất Ngủ,Tôi ngủ không đủ giấc và ảnh hưởng đến cuộc sống hàng ngày. Tôi có thể đang bị bệnh gì?
3520,Mề Đay,"Tôi hiện đang có các triệu chứng như nổi mẩn đỏ, ngứa ngáy khắp người. Tôi có thể đang bị bệnh gì?
"
3521,Mề Đay,"Tôi đang cảm thấy các nốt mẩn sưng to, có hình dạng như vết muỗi đốt. Tôi có thể đang bị bệnh gì?
"
3522,Mề Đay,"Tôi hay bị ngứa ngáy dữ dội, khó chịu. Tôi có thể đang bị bệnh gì?
"
3523,Mề Đay,"Tôi hiện đang có các triệu chứng như nổi mẩn sau khi ăn một số loại thực phẩm. Tôi có thể đang bị bệnh gì?
"
3524,Mề Đay,"Tôi đang cảm thấy nổi mẩn sau khi tiếp xúc với hóa chất, mỹ phẩm. Tôi có thể đang bị bệnh gì?
"
3525,Mề Đay,"Tôi hay bị nổi mẩn sau khi uống thuốc. Tôi có thể đang bị bệnh gì?
"
3526,Mề Đay,"Tôi hiện đang có các triệu chứng như nổi mẩn sau khi thay đổi thời tiết. Tôi có thể đang bị bệnh gì?
"
3527,Mề Đay,"Tôi đang cảm thấy nổi mẩn sau khi tiếp xúc với bụi bẩn, lông thú. Tôi có thể đang bị bệnh gì?
"
3528,Mề Đay,"Tôi hay bị nổi mẩn sau khi vận động mạnh, đổ mồ hôi. Tôi có thể đang bị bệnh gì?
"
3529,Mề Đay,"Tôi hiện đang có các triệu chứng như nổi mẩn sau khi bị côn trùng cắn. Tôi có thể đang bị bệnh gì?
"
3530,Mề Đay,"Tôi đang cảm thấy nổi mẩn kèm theo sốt, đau họng. Tôi có thể đang bị bệnh gì?
"
3531,Mề Đay,"Tôi hay bị nổi mẩn kèm theo đau bụng, tiêu chảy. Tôi có thể đang bị bệnh gì?
"
3532,Mề Đay,"Tôi hiện đang có các triệu chứng như nổi mẩn kèm theo khó thở, tức ngực. Tôi có thể đang bị bệnh gì?
"
3533,Mề Đay,"Tôi đang cảm thấy nổi mẩn kèm theo phù nề mặt, môi, lưỡi. Tôi có thể đang bị bệnh gì?
"
3534,Mề Đay,"Tôi hay bị nổi mẩn kéo dài nhiều ngày không khỏi. Tôi có thể đang bị bệnh gì?
"
3535,Mề Đay,"Tôi hiện đang có các triệu chứng như nổi mẩn lan rộng khắp cơ thể. Tôi có thể đang bị bệnh gì?
"
3536,Mề Đay,"Tôi đang cảm thấy nổi mẩn gây đau rát, khó chịu. Tôi có thể đang bị bệnh gì?
"
3537,Mề Đay,"Tôi hay bị nổi mẩn ảnh hưởng đến thẩm mỹ, gây mất tự tin. Tôi có thể đang bị bệnh gì?
"
3538,Mề Đay,"Tôi hiện đang có các triệu chứng như nổi mẩn khiến tôi lo lắng, căng thẳng. Tôi có thể đang bị bệnh gì?
"
3539,Mề Đay,"Tôi đang cảm thấy nổi mẩn khiến tôi khó chịu, ảnh hưởng đến cuộc sống. Tôi có thể đang bị bệnh gì?"
3540,Mộng Mắt,"Tôi hiện đang có một mảng nhỏ màu hồng hơi nhô trên mắt. Tôi có thể đang bị bệnh gì?
"
3541,Mộng Mắt,"Tôi đang cảm thấy mắt đỏ và khó chịu. Tôi có thể đang bị bệnh gì?
"
3542,Mộng Mắt,"Tôi hay cảm thấy mắt bị khô và ngứa. Tôi có thể đang bị bệnh gì?
"
3543,Mộng Mắt,"Tôi đang cảm thấy như có cát hoặc sạn trong mắt. Tôi có thể đang bị bệnh gì?
"
3544,Mộng Mắt,"Tôi hiện đang có các triệu chứng như mắt sưng tấy và chảy nước mắt. Tôi có thể đang bị bệnh gì?
"
3545,Mộng Mắt,"Tôi đang cảm thấy mắt bị mờ khi nhìn. Tôi có thể đang bị bệnh gì?
"
3546,Mộng Mắt,"Tôi hay nhìn thấy hình ảnh bị nhòe hoặc kép. Tôi có thể đang bị bệnh gì?
"
3547,Mộng Mắt,"Tôi đang cảm thấy có khối u phát triển trên bề mặt mắt. Tôi có thể đang bị bệnh gì?
"
3548,Mộng Mắt,"Tôi hiện đang có các triệu chứng như mắt bị đỏ và cộm. Tôi có thể đang bị bệnh gì?
"
3549,Mộng Mắt,"Tôi đang cảm thấy mắt bị chảy ghèn vàng. Tôi có thể đang bị bệnh gì?
"
3550,Mộng Mắt,"Tôi hay cảm thấy khó chịu khi tiếp xúc với ánh sáng. Tôi có thể đang bị bệnh gì?
"
3551,Mộng Mắt,"Tôi đang cảm thấy mắt bị đau khi chớp mắt. Tôi có thể đang bị bệnh gì?
"
3552,Mộng Mắt,"Tôi hiện đang có các triệu chứng như mắt bị đỏ và sưng húp mí mắt. Tôi có thể đang bị bệnh gì?
"
3553,Mộng Mắt,"Tôi đang cảm thấy khó khăn khi đeo kính áp tròng. Tôi có thể đang bị bệnh gì?
"
3554,Mộng Mắt,"Tôi hay cảm thấy mắt bị nhức mỏi. Tôi có thể đang bị bệnh gì?
"
3555,Mộng Mắt,"Tôi đang cảm thấy có màng mỏng che phủ một phần giác mạc. Tôi có thể đang bị bệnh gì?
"
3556,Mộng Mắt,"Tôi hiện đang có các triệu chứng như mắt bị đỏ và có nhiều gỉ mắt. Tôi có thể đang bị bệnh gì?
"
3557,Mộng Mắt,"Tôi đang cảm thấy mắt bị cộm và khó chịu khi thức dậy. Tôi có thể đang bị bệnh gì?
"
3558,Mộng Mắt,"Tôi hay cảm thấy mắt bị khô và nóng rát. Tôi có thể đang bị bệnh gì?
"
3559,Mộng Mắt,Tôi đang cảm thấy mắt bị đỏ và có dịch nhầy. Tôi có thể đang bị bệnh gì?
3560,Mỡ Máu Cao,"Tôi hiện đang có các triệu chứng như xuất hiện các khối u hoặc nếp nhăn màu vàng ở bên dưới lớp da. Tôi có thể đang bị bệnh gì?
"
3561,Mỡ Máu Cao,"Tôi đang cảm thấy có một vòng cung màu trắng ở xung quanh giác mạc của mắt. Tôi có thể đang bị bệnh gì?
"
3562,Mỡ Máu Cao,"Tôi hay thấy nổi các cục u ở góc trong của mắt. Tôi có thể đang bị bệnh gì?
"
3563,Mỡ Máu Cao,"Tôi hiện đang có các triệu chứng như mệt mỏi, khó thở khi gắng sức. Tôi có thể đang bị bệnh gì?
"
3564,Mỡ Máu Cao,"Tôi đang cảm thấy đau ngực, tê bì chân tay. Tôi có thể đang bị bệnh gì?
"
3565,Mỡ Máu Cao,"Tôi hay bị chóng mặt, hoa mắt, ù tai. Tôi có thể đang bị bệnh gì?
"
3566,Mỡ Máu Cao,"Tôi hiện đang có các triệu chứng như béo phì, thừa cân. Tôi có thể đang bị bệnh gì?
"
3567,Mỡ Máu Cao,"Tôi đang cảm thấy tiểu nhiều, khát nước thường xuyên. Tôi có thể đang bị bệnh gì?
"
3568,Mỡ Máu Cao,"Tôi hay bị mờ mắt, thị lực giảm sút. Tôi có thể đang bị bệnh gì?
"
3569,Mỡ Máu Cao,"Tôi hiện đang có các triệu chứng như đau đầu, mất ngủ. Tôi có thể đang bị bệnh gì?
"
3570,Mỡ Máu Cao,"Tôi đang cảm thấy lo lắng, căng thẳng, dễ cáu gắt. Tôi có thể đang bị bệnh gì?
"
3571,Mỡ Máu Cao,"Tôi hay bị đau bụng, buồn nôn, nôn. Tôi có thể đang bị bệnh gì?
"
3572,Mỡ Máu Cao,"Tôi hiện đang có các triệu chứng như ăn uống kém, sụt cân. Tôi có thể đang bị bệnh gì?
"
3573,Mỡ Máu Cao,"Tôi đang cảm thấy da khô, ngứa ngáy. Tôi có thể đang bị bệnh gì?
"
3574,Mỡ Máu Cao,"Tôi hay bị chuột rút, tê bì chân tay. Tôi có thể đang bị bệnh gì?
"
3575,Mỡ Máu Cao,"Tôi hiện đang có các triệu chứng như yếu cơ, đau nhức xương khớp. Tôi có thể đang bị bệnh gì?
"
3576,Mỡ Máu Cao,"Tôi đang cảm thấy khó tập trung, hay quên. Tôi có thể đang bị bệnh gì?
"
3577,Mỡ Máu Cao,"Tôi hay bị rối loạn giấc ngủ, ngủ ngáy. Tôi có thể đang bị bệnh gì?
"
3578,Mỡ Máu Cao,"Tôi hiện đang có các triệu chứng như dễ bị bầm tím, chảy máu cam. Tôi có thể đang bị bệnh gì?
"
3579,Mỡ Máu Cao,"Tôi đang cảm thấy lạnh tay chân, da xanh xao. Tôi có thể đang bị bệnh gì?"
3580,Mụn Bọc,"Tôi hiện đang có các triệu chứng như nổi mụn sưng đỏ, cứng, có mủ trắng ở mặt. Tôi có thể đang bị bệnh gì?
"
3581,Mụn Bọc,"Tôi đang cảm thấy đau nhức, khó chịu khi chạm vào mụn. Tôi có thể đang bị bệnh gì?
"
3582,Mụn Bọc,"Tôi hay bị mụn mọc thành từng cụm, tập trung ở vùng trán, mũi, cằm. Tôi có thể đang bị bệnh gì?
"
3583,Mụn Bọc,"Tôi hiện đang có các triệu chứng như mụn bọc để lại vết thâm, sẹo rỗ trên da. Tôi có thể đang bị bệnh gì?
"
3584,Mụn Bọc,"Tôi đang cảm thấy da mặt sần sùi, không đều màu do mụn. Tôi có thể đang bị bệnh gì?
"
3585,Mụn Bọc,"Tôi hay bị mụn bọc tái đi tái lại nhiều lần. Tôi có thể đang bị bệnh gì?
"
3586,Mụn Bọc,"Tôi hiện đang có các triệu chứng như mụn bọc có kích thước lớn, sưng tấy. Tôi có thể đang bị bệnh gì?
"
3587,Mụn Bọc,"Tôi đang cảm thấy mụn bọc có mủ, dịch vàng, gây ngứa ngáy. Tôi có thể đang bị bệnh gì?
"
3588,Mụn Bọc,"Tôi hay bị mụn bọc mọc ở lưng, ngực, vai. Tôi có thể đang bị bệnh gì?
"
3589,Mụn Bọc,"Tôi hiện đang có các triệu chứng như mụn bọc gây mất thẩm mỹ, ảnh hưởng đến tâm lý. Tôi có thể đang bị bệnh gì?
"
3590,Mụn Bọc,"Tôi đang cảm thấy lo lắng, căng thẳng vì tình trạng mụn bọc. Tôi có thể đang bị bệnh gì?
"
3591,Mụn Bọc,"Tôi hay bị tự ti, ngại giao tiếp do mụn bọc. Tôi có thể đang bị bệnh gì?
"
3592,Mụn Bọc,"Tôi hiện đang có các triệu chứng như mụn bọc khiến tôi khó chịu, ảnh hưởng đến cuộc sống. Tôi có thể đang bị bệnh gì?
"
3593,Mụn Bọc,"Tôi đang cảm thấy mụn bọc ngày càng nặng hơn, lan rộng ra nhiều vùng da. Tôi có thể đang bị bệnh gì?
"
3594,Mụn Bọc,"Tôi hay sử dụng nhiều loại mỹ phẩm, kem trị mụn nhưng không hiệu quả. Tôi có thể đang bị bệnh gì?
"
3595,Mụn Bọc,"Tôi hiện đang có các triệu chứng như mụn bọc xuất hiện nhiều hơn trong thời kỳ kinh nguyệt. Tôi có thể đang bị bệnh gì?
"
3596,Mụn Bọc,"Tôi đang cảm thấy mụn bọc xuất hiện nhiều hơn khi ăn đồ cay nóng, nhiều dầu mỡ. Tôi có thể đang bị bệnh gì?
"
3597,Mụn Bọc,"Tôi hay bị mụn bọc xuất hiện nhiều hơn khi thức khuya, căng thẳng. Tôi có thể đang bị bệnh gì?
"
3598,Mụn Bọc,"Tôi hiện đang có các triệu chứng như mụn bọc xuất hiện nhiều hơn khi thời tiết thay đổi. Tôi có thể đang bị bệnh gì?
"
3599,Mụn Bọc,Tôi đang cảm thấy mụn bọc xuất hiện nhiều hơn khi sử dụng một số loại thuốc. Tôi có thể đang bị bệnh gì?
3600,Mụn Cám,"Tôi hiện đang có các triệu chứng như da sần sùi, thô ráp với những nốt nhỏ li ti màu trắng hoặc vàng ở mũi và cằm. Tôi có thể đang bị bệnh gì?
"
3601,Mụn Cám,"Tôi đang cảm thấy da mặt mình tiết nhiều dầu hơn bình thường, đặc biệt là vùng chữ T. Tôi có thể đang bị bệnh gì?
"
3602,Mụn Cám,"Tôi hay thức khuya và ăn đồ cay nóng, dạo gần đây da mặt xuất hiện nhiều nốt nhỏ li ti. Tôi có thể đang bị bệnh gì?
"
3603,Mụn Cám,"Tôi đang mang thai và nhận thấy da mặt xuất hiện nhiều mụn nhỏ li ti. Tôi có thể đang bị bệnh gì?
"
3604,Mụn Cám,"Tôi hay rửa mặt mạnh tay và sử dụng mỹ phẩm không phù hợp với loại da. Gần đây da tôi xuất hiện nhiều mụn nhỏ li ti. Tôi có thể đang bị bệnh gì?
"
3605,Mụn Cám,"Tôi sống ở vùng khí hậu nóng ẩm, da thường xuyên đổ dầu và xuất hiện mụn nhỏ li ti. Tôi có thể đang bị bệnh gì?
"
3606,Mụn Cám,"Tôi đang trong giai đoạn dậy thì và da mặt xuất hiện nhiều mụn nhỏ li ti. Tôi có thể đang bị bệnh gì?
"
3607,Mụn Cám,"Tôi hay lo lắng, căng thẳng và da mặt xuất hiện nhiều mụn nhỏ li ti. Tôi có thể đang bị bệnh gì?
"
3608,Mụn Cám,"Tôi có tiền sử gia đình bị da dầu và hiện tại da tôi cũng xuất hiện nhiều mụn nhỏ li ti. Tôi có thể đang bị bệnh gì?
"
3609,Mụn Cám,"Tôi sử dụng kem trộn để dưỡng da và da mặt xuất hiện nhiều mụn nhỏ li ti. Tôi có thể đang bị bệnh gì?
"
3610,Mụn Cám,"Tôi thấy da mình xuất hiện nhiều nốt nhỏ li ti màu trắng ở vùng trán và hai bên má. Tôi có thể đang bị bệnh gì?
"
3611,Mụn Cám,"Tôi cảm thấy da mình tiết nhiều dầu hơn và lỗ chân lông to hơn, kèm theo đó là những nốt nhỏ li ti. Tôi có thể đang bị bệnh gì?
"
3612,Mụn Cám,"Tôi hay sờ tay lên mặt và nặn mụn, da tôi xuất hiện nhiều mụn nhỏ li ti. Tôi có thể đang bị bệnh gì?
"
3613,Mụn Cám,"Tôi không tẩy trang kỹ sau khi trang điểm và da tôi xuất hiện nhiều mụn nhỏ li ti. Tôi có thể đang bị bệnh gì?
"
3614,Mụn Cám,"Tôi sử dụng sữa rửa mặt có tính tẩy rửa mạnh và da tôi xuất hiện nhiều mụn nhỏ li ti. Tôi có thể đang bị bệnh gì?
"
3615,Mụn Cám,"Tôi thường xuyên tiếp xúc với bụi bẩn và da tôi xuất hiện nhiều mụn nhỏ li ti. Tôi có thể đang bị bệnh gì?
"
3616,Mụn Cám,"Tôi đang trong giai đoạn tiền mãn kinh và da tôi xuất hiện nhiều mụn nhỏ li ti. Tôi có thể đang bị bệnh gì?
"
3617,Mụn Cám,"Tôi có chu kỳ kinh nguyệt không đều và da tôi xuất hiện nhiều mụn nhỏ li ti. Tôi có thể đang bị bệnh gì?
"
3618,Mụn Cám,"Tôi ăn nhiều đồ ngọt và da tôi xuất hiện nhiều mụn nhỏ li ti. Tôi có thể đang bị bệnh gì?
"
3619,Mụn Cám,Tôi uống ít nước và da tôi xuất hiện nhiều mụn nhỏ li ti. Tôi có thể đang bị bệnh gì?
3620,Mụn Cóc Phẳng,"Tôi hiện đang có các triệu chứng như da xuất hiện các nốt mụn nhỏ, phẳng, màu hồng hoặc nâu. Tôi có thể đang bị bệnh gì?
"
3621,Mụn Cóc Phẳng,"Tôi đang cảm thấy ngứa ngáy ở vùng da có nốt mụn phẳng. Tôi có thể đang bị bệnh gì?
"
3622,Mụn Cóc Phẳng,"Tôi hay cạo râu và lông chân, dạo gần đây da xuất hiện nhiều nốt mụn phẳng. Tôi có thể đang bị bệnh gì?
"
3623,Mụn Cóc Phẳng,"Tôi có vết trầy xước trên da và sau đó xuất hiện nốt mụn phẳng. Tôi có thể đang bị bệnh gì?
"
3624,Mụn Cóc Phẳng,"Tôi tiếp xúc với người bị mụn cóc phẳng và sau đó da tôi cũng xuất hiện nốt mụn phẳng. Tôi có thể đang bị bệnh gì?
"
3625,Mụn Cóc Phẳng,"Tôi đang điều trị ung thư bằng hóa trị và da xuất hiện nhiều nốt mụn phẳng. Tôi có thể đang bị bệnh gì?
"
3626,Mụn Cóc Phẳng,"Tôi sử dụng thuốc ức chế miễn dịch và da xuất hiện nhiều nốt mụn phẳng. Tôi có thể đang bị bệnh gì?
"
